state,year,population,violent crime total,murder and nonnegligent manslaughter,forcible rape,robbery,aggravated assault,property crime total,burglary,larceny-theft,motor vehicle theft,violent crime rate,murder and nonnegligent manslaughter rate,forcible rape rate,robbery rate,aggravated assault rate,property crime rate,burglary rate,larceny-theft rate,motor vehicle theft rate
Texas,1975,12237000.0,47803.0,1639.0,3430.0,20076.0,22658.0,613872.0,203821.0,362665.0,47386.0,390.6,13.4,28.0,164.1,185.2,5016.5,1665.6,2963.7,387.2
Texas,1976,12487000.0,44422.0,1519.0,3666.0,17352.0,21885.0,637918.0,193280.0,400767.0,43871.0,355.7,12.2,29.4,139.0,175.3,5108.7,1547.8,3209.5,351.3
Texas,1977,12830000.0,52309.0,1705.0,4338.0,19552.0,26714.0,640141.0,205672.0,383451.0,51018.0,407.7,13.3,33.8,152.4,208.2,4989.4,1603.1,2988.7,397.6
Texas,1978,13014000.0,56650.0,1853.0,4927.0,21395.0,28475.0,666514.0,209770.0,398923.0,57821.0,435.3,14.2,37.9,164.4,218.8,5121.5,1611.9,3065.3,444.3
Texas,1979,13385000.0,67988.0,2235.0,6043.0,25667.0,34043.0,725109.0,239758.0,412515.0,72836.0,507.9,16.7,45.1,191.8,254.3,5417.3,1791.2,3081.9,544.2
Texas,1980,14169829.0,77978.0,2392.0,6700.0,29547.0,39339.0,792480.0,262600.0,450792.0,79088.0,550.3,16.9,47.3,208.5,277.6,5592.7,1853.2,3181.4,558.1
Texas,1981,14755000.0,78560.0,2446.0,6821.0,28528.0,40765.0,814163.0,275978.0,454879.0,83306.0,532.4,16.6,46.2,193.3,276.3,5517.9,1870.4,3082.9,564.6
Texas,1982,15280000.0,88178.0,2466.0,6816.0,33618.0,45278.0,874799.0,285967.0,501727.0,87105.0,577.1,16.1,44.6,220.0,296.3,5725.1,1871.5,3283.6,570.1
Texas,1983,15724000.0,80546.0,2239.0,6333.0,29769.0,42205.0,848312.0,262198.0,503582.0,82532.0,512.2,14.2,40.3,189.3,268.4,5395.0,1667.5,3202.6,524.9
Texas,1984,15989000.0,80737.0,2093.0,7343.0,28540.0,42761.0,883391.0,266074.0,529518.0,87799.0,505.0,13.1,45.9,178.5,267.4,5525.0,1664.1,3311.8,549.1
Texas,1985,16370000.0,90030.0,2132.0,8364.0,31680.0,47854.0,985265.0,289825.0,595912.0,99528.0,550.0,13.0,51.1,193.5,292.3,6018.7,1770.5,3640.3,608.0
Texas,1986,16682000.0,109925.0,2258.0,8607.0,40021.0,59039.0,1125897.0,341747.0,665029.0,119121.0,658.9,13.5,51.6,239.9,353.9,6749.2,2048.6,3986.5,714.1
Texas,1987,16789000.0,105961.0,1959.0,8068.0,38053.0,57881.0,1190558.0,355597.0,711594.0,123367.0,631.1,11.7,48.1,226.7,344.8,7091.3,2118.0,4238.5,734.8
Texas,1988,16780000.0,109499.0,2022.0,8119.0,39301.0,60057.0,1235870.0,361972.0,739642.0,134256.0,652.6,12.1,48.4,234.2,357.9,7365.1,2157.2,4407.9,800.1
Texas,1989,16991000.0,111889.0,2029.0,7951.0,37913.0,63996.0,1234977.0,342346.0,741660.0,150971.0,658.5,11.9,46.8,223.1,376.6,7268.4,2014.9,4365.0,888.5
Texas,1990,16986510.0,129343.0,2389.0,8750.0,44297.0,73907.0,1200151.0,314512.0,731224.0,154415.0,761.4,14.1,51.5,260.8,435.1,7065.3,1851.5,4304.7,909.0
Texas,1991,17349000.0,145743.0,2652.0,9266.0,49700.0,84125.0,1210784.0,312693.0,734261.0,163830.0,840.1,15.3,53.4,286.5,484.9,6979.0,1802.4,4232.3,944.3
Texas,1992,17656000.0,142369.0,2239.0,9437.0,44588.0,86105.0,1103779.0,268928.0,689780.0,145071.0,806.3,12.7,53.4,252.5,487.7,6251.6,1523.2,3906.8,821.7
Texas,1993,18031000.0,137419.0,2147.0,9922.0,40469.0,84881.0,1023612.0,233913.0,664862.0,124837.0,762.1,11.9,55.0,224.4,470.8,5677.0,1297.3,3687.3,692.3
Texas,1994,18378000.0,129838.0,2022.0,9102.0,37643.0,81071.0,949387.0,214687.0,623947.0,110753.0,706.5,11.0,49.5,204.8,441.1,5165.9,1168.2,3395.1,602.6
Texas,1995,18724000.0,124303.0,1693.0,8563.0,33667.0,80380.0,940033.0,202642.0,632468.0,104923.0,663.9,9.0,45.7,179.8,429.3,5020.5,1082.3,3377.8,560.4
Texas,1996,19128000.0,123270.0,1477.0,8376.0,32804.0,80613.0,968732.0,204390.0,659414.0,104928.0,644.4,7.7,43.8,171.5,421.4,5064.5,1068.5,3447.4,548.6
Texas,1997,19439000.0,117126.0,1327.0,8011.0,30522.0,77266.0,948231.0,201059.0,645451.0,101721.0,602.5,6.8,41.2,157.0,397.5,4878.0,1034.3,3320.4,523.3
Texas,1998,19760000.0,111566.0,1346.0,7913.0,28677.0,73630.0,898496.0,194883.0,606967.0,96646.0,564.6,6.8,40.0,145.1,372.6,4547.0,986.3,3071.7,489.1
Texas,1999,20044141.0,112306.0,1217.0,7614.0,29405.0,74070.0,896261.0,190362.0,613862.0,92037.0,560.3,6.1,38.0,146.7,369.5,4471.4,949.7,3062.6,459.2
Texas,2000,20851820.0,113653.0,1238.0,7856.0,30257.0,74302.0,919658.0,188975.0,637522.0,93161.0,545.1,5.9,37.7,145.1,356.3,4410.4,906.3,3057.4,446.8
Texas,2001,21370983.0,122155.0,1332.0,8169.0,35348.0,77306.0,976654.0,204362.0,669625.0,102667.0,571.6,6.2,38.2,165.4,361.7,4570.0,956.3,3133.3,480.4
Texas,2002,21736925.0,126018.0,1302.0,8508.0,37580.0,78628.0,1004274.0,212602.0,688992.0,102680.0,579.7,6.0,39.1,172.9,361.7,4620.1,978.1,3169.7,472.4
Texas,2003,22103374.0,122246.0,1422.0,8025.0,37017.0,75782.0,1016735.0,219877.0,698644.0,98214.0,553.1,6.4,36.3,167.5,342.9,4599.9,994.8,3160.8,444.3
Texas,2004,22471549.0,121554.0,1364.0,8388.0,35817.0,75985.0,1010702.0,220118.0,696507.0,94077.0,540.9,6.1,37.3,159.4,338.1,4497.7,979.5,3099.5,418.6
Texas,2005,22928508.0,121091.0,1407.0,8511.0,35790.0,75383.0,990293.0,219828.0,677042.0,93423.0,528.0,6.1,37.1,156.1,328.8,4319.0,958.8,2953.0,408.0
Texas,2006,23507783.0,121602.0,1386.0,8429.0,37256.0,74531.0,959846.0,215710.0,648711.0,95425.0,517.3,5.9,35.9,158.5,317.0,4083.1,917.6,2759.6,405.9
Texas,2007,23904380.0,122014.0,1419.0,8460.0,38778.0,73357.0,985421.0,228320.0,663101.0,94000.0,510.4,5.9,35.4,162.2,306.9,4122.3,955.1,2774.0,393.2
Texas,2008,24326974.0,123585.0,1370.0,8055.0,37739.0,76421.0,969865.0,230046.0,654435.0,85384.0,508.0,5.6,33.1,155.1,314.1,3986.8,945.6,2690.2,351.0
Texas,2009,24782302.0,121684.0,1330.0,8311.0,38022.0,74021.0,995082.0,240058.0,678455.0,76569.0,491.0,5.4,33.5,153.4,298.7,4015.3,968.7,2737.7,309.0
Texas,2010,25253466.0,113231.0,1249.0,7622.0,32843.0,71517.0,951246.0,228597.0,654626.0,68023.0,448.4,4.9,30.2,130.1,283.2,3766.8,905.2,2592.2,269.4
Texas,2011,25631778.0,104734.0,1130.0,7486.0,28620.0,67498.0,892810.0,215755.0,613131.0,63924.0,408.6,4.4,29.2,111.7,263.3,3483.2,841.7,2392.1,249.4
Texas,2012,26059203.0,106476.0,1144.0,7711.0,30382.0,67239.0,876059.0,204810.0,606253.0,64996.0,408.6,4.4,29.6,116.6,258.0,3361.8,785.9,2326.4,249.4
Utah,1960,890627.0,484.0,9.0,61.0,185.0,229.0,22150.0,3655.0,17081.0,1414.0,54.3,1.0,6.8,20.8,25.7,2487.0,410.4,1917.9,158.8
Utah,1961,916000.0,451.0,16.0,62.0,186.0,187.0,18759.0,3558.0,13575.0,1626.0,49.2,1.7,6.8,20.3,20.4,2047.9,388.4,1482.0,177.5
Utah,1962,967000.0,554.0,22.0,76.0,217.0,239.0,22005.0,4170.0,15804.0,2031.0,57.3,2.3,7.9,22.4,24.7,2275.6,431.2,1634.3,210.0
Utah,1963,983000.0,598.0,24.0,77.0,225.0,272.0,22919.0,4916.0,16177.0,1826.0,60.8,2.4,7.8,22.9,27.7,2331.5,500.1,1645.7,185.8
Utah,1964,992000.0,888.0,15.0,100.0,263.0,510.0,24149.0,5233.0,16906.0,2010.0,89.5,1.5,10.1,26.5,51.4,2434.4,527.5,1704.2,202.6
Utah,1965,990000.0,886.0,15.0,88.0,229.0,554.0,27959.0,6008.0,19887.0,2064.0,89.5,1.5,8.9,23.1,56.0,2824.1,606.9,2008.8,208.5
Utah,1966,1008000.0,1148.0,20.0,103.0,368.0,657.0,32421.0,6952.0,22806.0,2663.0,113.9,2.0,10.2,36.5,65.2,3216.4,689.7,2262.5,264.2
Utah,1967,1024000.0,1194.0,28.0,74.0,394.0,698.0,32029.0,7020.0,22702.0,2307.0,116.6,2.7,7.2,38.5,68.2,3127.8,685.5,2217.0,225.3
Utah,1968,1034000.0,1201.0,30.0,115.0,348.0,708.0,35836.0,7665.0,25532.0,2639.0,116.2,2.9,11.1,33.7,68.5,3465.8,741.3,2469.2,255.2
Utah,1969,1045000.0,1460.0,26.0,147.0,512.0,775.0,40632.0,8867.0,28654.0,3111.0,139.7,2.5,14.1,49.0,74.2,3888.2,848.5,2742.0,297.7
Utah,1970,1059273.0,1459.0,36.0,115.0,563.0,745.0,43048.0,9692.0,30006.0,3350.0,137.7,3.4,10.9,53.1,70.3,4063.9,915.0,2832.7,316.3
Utah,1971,1099000.0,1689.0,30.0,161.0,665.0,833.0,47610.0,10053.0,33949.0,3608.0,153.7,2.7,14.6,60.5,75.8,4332.1,914.7,3089.1,328.3
Utah,1972,1126000.0,2063.0,33.0,206.0,701.0,1123.0,45301.0,10283.0,31891.0,3127.0,183.2,2.9,18.3,62.3,99.7,4023.2,913.2,2832.2,277.7
Utah,1973,1157000.0,2412.0,37.0,265.0,724.0,1386.0,46727.0,11446.0,31796.0,3485.0,208.5,3.2,22.9,62.6,119.8,4038.6,989.3,2748.1,301.2
Utah,1974,1173000.0,2517.0,37.0,261.0,889.0,1330.0,55549.0,13289.0,38391.0,3869.0,214.6,3.2,22.3,75.8,113.4,4735.6,1132.9,3272.9,329.8
Utah,1975,1206000.0,2795.0,32.0,252.0,953.0,1558.0,58863.0,14325.0,40673.0,3865.0,231.8,2.7,20.9,79.0,129.2,4880.8,1187.8,3372.6,320.5
Utah,1976,1228000.0,2709.0,55.0,257.0,852.0,1545.0,58418.0,13973.0,40548.0,3897.0,220.6,4.5,20.9,69.4,125.8,4757.2,1137.9,3302.0,317.3
Utah,1977,1268000.0,3043.0,44.0,258.0,873.0,1868.0,57195.0,14856.0,38098.0,4241.0,240.0,3.5,20.3,68.8,147.3,4510.6,1171.6,3004.6,334.5
Utah,1978,1307000.0,3552.0,49.0,299.0,869.0,2335.0,61522.0,15516.0,41642.0,4364.0,271.8,3.7,22.9,66.5,178.7,4707.1,1187.1,3186.1,333.9
Utah,1979,1367000.0,4158.0,66.0,381.0,1062.0,2649.0,70918.0,16115.0,50216.0,4587.0,304.2,4.8,27.9,77.7,193.8,5187.9,1178.9,3673.4,335.6
Utah,1980,1458729.0,4425.0,55.0,404.0,1170.0,2796.0,81357.0,19283.0,57354.0,4720.0,303.3,3.8,27.7,80.2,191.7,5577.3,1321.9,3931.8,323.6
Utah,1981,1516000.0,4527.0,50.0,431.0,1286.0,2760.0,82643.0,19326.0,58855.0,4462.0,298.6,3.3,28.4,84.8,182.1,5451.4,1274.8,3882.3,294.3
Utah,1982,1554000.0,4440.0,53.0,369.0,1344.0,2674.0,78451.0,17202.0,57341.0,3908.0,285.7,3.4,23.7,86.5,172.1,5048.3,1106.9,3689.9,251.5
Utah,1983,1619000.0,4144.0,56.0,403.0,1041.0,2644.0,78715.0,16446.0,58453.0,3816.0,256.0,3.5,24.9,64.3,163.3,4862.0,1015.8,3610.4,235.7
Utah,1984,1652000.0,4035.0,47.0,336.0,958.0,2694.0,74703.0,14176.0,56782.0,3745.0,244.2,2.8,20.3,58.0,163.1,4522.0,858.1,3437.2,226.7
Utah,1985,1645000.0,4398.0,50.0,381.0,908.0,3059.0,83072.0,15511.0,63668.0,3893.0,267.4,3.0,23.2,55.2,186.0,5050.0,942.9,3870.4,236.7
Utah,1986,1665000.0,4441.0,53.0,421.0,976.0,2991.0,86774.0,15233.0,67825.0,3716.0,266.7,3.2,25.3,58.6,179.6,5211.7,914.9,4073.6,223.2
Utah,1987,1680000.0,3861.0,55.0,365.0,887.0,2554.0,90532.0,15975.0,71038.0,3519.0,229.8,3.3,21.7,52.8,152.0,5388.8,950.9,4228.5,209.5
Utah,1988,1691000.0,4110.0,47.0,399.0,915.0,2749.0,90223.0,14898.0,71677.0,3648.0,243.1,2.8,23.6,54.1,162.6,5335.5,881.0,4238.7,215.7
Utah,1989,1707000.0,4417.0,45.0,489.0,898.0,2985.0,92577.0,15311.0,73210.0,4056.0,258.8,2.6,28.6,52.6,174.9,5423.4,897.0,4288.8,237.6
Utah,1990,1722850.0,4892.0,52.0,651.0,980.0,3209.0,92620.0,15172.0,73352.0,4096.0,283.9,3.0,37.8,56.9,186.3,5376.0,880.6,4257.6,237.7
Utah,1991,1770000.0,5077.0,52.0,808.0,976.0,3241.0,94178.0,14872.0,75041.0,4265.0,286.8,2.9,45.6,55.1,183.1,5320.8,840.2,4239.6,241.0
Utah,1992,1813000.0,5267.0,54.0,823.0,1014.0,3376.0,97322.0,16045.0,76964.0,4313.0,290.5,3.0,45.4,55.9,186.2,5368.0,885.0,4245.1,237.9
Utah,1993,1860000.0,5599.0,58.0,829.0,1090.0,3622.0,91816.0,14708.0,72603.0,4505.0,301.0,3.1,44.6,58.6,194.7,4936.3,790.8,3903.4,242.2
Utah,1994,1908000.0,5810.0,56.0,806.0,1213.0,3735.0,95332.0,15089.0,74554.0,5689.0,304.5,2.9,42.2,63.6,195.8,4996.4,790.8,3907.4,298.2
Utah,1995,1951000.0,6415.0,76.0,834.0,1309.0,4196.0,112417.0,15623.0,89202.0,7592.0,328.8,3.9,42.7,67.1,215.1,5762.0,800.8,4572.1,389.1
Utah,1996,2000000.0,6638.0,63.0,836.0,1377.0,4362.0,113079.0,16965.0,87542.0,8572.0,331.9,3.2,41.8,68.9,218.1,5654.0,848.3,4377.1,428.6
Utah,1997,2059000.0,6878.0,50.0,977.0,1408.0,4443.0,116569.0,18335.0,89090.0,9144.0,334.0,2.4,47.5,68.4,215.8,5661.4,890.5,4326.9,444.1
Utah,1998,2100000.0,6599.0,65.0,875.0,1385.0,4274.0,109025.0,17070.0,84255.0,7700.0,279.5,2.1,38.4,55.1,183.9,4768.1,694.9,3721.7,351.5
Utah,1999,2129836.0,5869.0,44.0,806.0,1158.0,3861.0,100130.0,14592.0,78156.0,7382.0,275.6,2.1,37.8,54.4,181.3,4701.3,685.1,3669.6,346.6
Utah,2000,2233169.0,5711.0,43.0,863.0,1242.0,3563.0,94247.0,14348.0,73438.0,6461.0,255.7,1.9,38.6,55.6,159.5,4220.3,642.5,3288.5,289.3
Utah,2001,2278712.0,5314.0,67.0,896.0,1197.0,3154.0,90993.0,13804.0,70676.0,6513.0,233.2,2.9,39.3,52.5,138.4,3993.2,605.8,3101.6,285.8
Utah,2002,2318789.0,5488.0,47.0,943.0,1140.0,3358.0,97641.0,15124.0,74795.0,7722.0,236.7,2.0,40.7,49.2,144.8,4210.9,652.2,3225.6,333.0
Utah,2003,2352119.0,5889.0,60.0,919.0,1258.0,3652.0,100084.0,16961.0,75321.0,7802.0,250.4,2.6,39.1,53.5,155.3,4255.1,721.1,3202.3,331.7
Utah,2004,2420708.0,5647.0,46.0,967.0,1236.0,3398.0,97762.0,15225.0,74889.0,7648.0,233.3,1.9,39.9,51.1,140.4,4038.6,628.9,3093.7,315.9
Utah,2005,2490334.0,5612.0,56.0,920.0,1095.0,3541.0,95546.0,14971.0,72082.0,8493.0,225.0,2.2,36.9,44.0,142.2,3837.0,601.2,2894.0,341.0
Utah,2006,2550063.0,5771.0,51.0,891.0,1242.0,3587.0,89572.0,14721.0,66480.0,8371.0,226.3,2.0,34.9,48.7,140.7,3512.5,577.3,2607.0,328.3
Utah,2007,2645330.0,6347.0,59.0,935.0,1425.0,3928.0,93082.0,15594.0,68573.0,8915.0,239.9,2.2,35.3,53.9,148.5,3518.7,589.5,2592.2,337.0
Utah,2008,2736424.0,6165.0,41.0,915.0,1421.0,3788.0,92373.0,14766.0,70299.0,7308.0,225.3,1.5,33.4,51.9,138.4,3375.7,539.6,2569.0,267.1
Utah,2009,2784572.0,5998.0,39.0,941.0,1304.0,3714.0,91751.0,15258.0,69556.0,6937.0,215.4,1.4,33.8,46.8,133.4,3295.0,547.9,2497.9,249.1
Utah,2010,2775479.0,5925.0,53.0,983.0,1269.0,3620.0,88316.0,15095.0,67242.0,5979.0,213.5,1.9,35.4,45.7,130.4,3182.0,543.9,2422.7,215.4
Utah,2011,2814347.0,5547.0,50.0,901.0,1079.0,3517.0,84084.0,13170.0,64727.0,6187.0,197.1,1.8,32.0,38.3,125.0,2987.7,468.0,2299.9,219.8
Utah,2012,2855287.0,5876.0,50.0,943.0,1100.0,3783.0,85424.0,12943.0,66482.0,5999.0,205.8,1.8,33.0,38.5,132.5,2991.8,453.3,2328.4,210.1
Vermont,1960,389881.0,37.0,1.0,9.0,9.0,18.0,3181.0,944.0,1898.0,339.0,9.5,0.3,2.3,2.3,4.6,815.9,242.1,486.8,86.9
Vermont,1961,395000.0,79.0,6.0,36.0,16.0,21.0,3147.0,1324.0,1489.0,334.0,20.0,1.5,9.1,4.1,5.3,796.7,335.2,377.0,84.6
Vermont,1962,390000.0,57.0,1.0,24.0,18.0,14.0,3944.0,1461.0,2133.0,350.0,14.6,0.3,6.2,4.6,3.6,1011.3,374.6,546.9,89.7
Vermont,1963,390000.0,92.0,2.0,33.0,27.0,30.0,4242.0,1614.0,2167.0,461.0,23.6,0.5,8.5,6.9,7.7,1087.7,413.8,555.6,118.2
Vermont,1964,409000.0,89.0,2.0,24.0,13.0,50.0,3438.0,1064.0,1968.0,406.0,21.8,0.5,5.9,3.2,12.2,840.6,260.1,481.2,99.3
Vermont,1965,397000.0,89.0,2.0,26.0,18.0,43.0,3803.0,1286.0,2128.0,389.0,22.4,0.5,6.5,4.5,10.8,957.9,323.9,536.0,98.0
Vermont,1966,405000.0,80.0,6.0,28.0,16.0,30.0,4444.0,1733.0,2238.0,473.0,19.8,1.5,6.9,4.0,7.4,1097.3,427.9,552.6,116.8
Vermont,1967,417000.0,86.0,13.0,18.0,8.0,47.0,5009.0,2156.0,2332.0,521.0,20.6,3.1,4.3,1.9,11.3,1201.2,517.0,559.2,124.9
Vermont,1968,422000.0,157.0,11.0,31.0,26.0,89.0,4960.0,2093.0,2505.0,362.0,37.2,2.6,7.3,6.2,21.1,1175.4,496.0,593.6,85.8
Vermont,1969,439000.0,234.0,11.0,40.0,41.0,142.0,6664.0,2632.0,3536.0,496.0,53.3,2.5,9.1,9.3,32.3,1518.0,599.5,805.5,113.0
Vermont,1970,444732.0,329.0,6.0,46.0,34.0,243.0,8108.0,3249.0,4308.0,551.0,74.0,1.3,10.3,7.6,54.6,1823.1,730.6,968.7,123.9
Vermont,1971,458000.0,333.0,5.0,52.0,45.0,231.0,9195.0,3325.0,5233.0,637.0,72.7,1.1,11.4,9.8,50.4,2007.6,726.0,1142.6,139.1
Vermont,1972,462000.0,445.0,8.0,50.0,49.0,338.0,9740.0,3411.0,5802.0,527.0,96.3,1.7,10.8,10.6,73.2,2108.2,738.3,1255.8,114.1
Vermont,1973,464000.0,327.0,10.0,52.0,41.0,224.0,11264.0,3719.0,6913.0,632.0,70.5,2.2,11.2,8.8,48.3,2427.6,801.5,1489.9,136.2
Vermont,1974,470000.0,353.0,16.0,58.0,65.0,214.0,13158.0,4791.0,7551.0,816.0,75.1,3.4,12.3,13.8,45.5,2799.6,1019.4,1606.6,173.6
Vermont,1975,471000.0,448.0,10.0,69.0,74.0,295.0,15948.0,5181.0,9948.0,819.0,95.1,2.1,14.6,15.7,62.6,3386.0,1100.0,2112.1,173.9
Vermont,1976,476000.0,563.0,26.0,71.0,85.0,381.0,14632.0,4868.0,8821.0,943.0,118.3,5.5,14.9,17.9,80.0,3073.9,1022.7,1853.2,198.1
Vermont,1977,483000.0,722.0,7.0,77.0,149.0,489.0,18424.0,6512.0,10631.0,1281.0,149.5,1.4,15.9,30.8,101.2,3814.5,1348.2,2201.0,265.2
Vermont,1978,487000.0,810.0,16.0,71.0,70.0,653.0,17728.0,6142.0,10543.0,1043.0,166.3,3.3,14.6,14.4,134.1,3640.2,1261.2,2164.9,214.2
Vermont,1979,493000.0,908.0,7.0,113.0,141.0,647.0,25217.0,7779.0,15776.0,1662.0,184.2,1.4,22.9,28.6,131.2,5115.0,1577.9,3200.0,337.1
Vermont,1980,511299.0,914.0,11.0,149.0,199.0,555.0,24592.0,7806.0,15278.0,1508.0,178.8,2.2,29.1,38.9,108.5,4809.7,1526.7,2988.1,294.9
Vermont,1981,515000.0,659.0,22.0,170.0,142.0,325.0,25404.0,8033.0,15860.0,1511.0,128.0,4.3,33.0,27.6,63.1,4932.8,1559.8,3079.6,293.4
Vermont,1982,516000.0,655.0,12.0,180.0,119.0,344.0,23555.0,6080.0,16160.0,1315.0,126.9,2.3,34.9,23.1,66.7,4564.9,1178.3,3131.8,254.8
Vermont,1983,525000.0,696.0,19.0,214.0,146.0,317.0,21001.0,5724.0,14296.0,981.0,132.6,3.6,40.8,27.8,60.4,4000.2,1090.3,2723.0,186.9
Vermont,1984,530000.0,769.0,12.0,105.0,122.0,530.0,20261.0,5387.0,14054.0,820.0,145.1,2.3,19.8,23.0,100.0,3822.8,1016.4,2651.7,154.7
Vermont,1985,535000.0,790.0,18.0,103.0,112.0,557.0,20011.0,5210.0,13924.0,877.0,147.7,3.4,19.3,20.9,104.1,3740.4,973.8,2602.6,163.9
Vermont,1986,541000.0,807.0,11.0,118.0,120.0,558.0,20708.0,5135.0,14593.0,980.0,149.2,2.0,21.8,22.2,103.1,3827.7,949.2,2697.4,181.1
Vermont,1987,548000.0,748.0,15.0,123.0,92.0,518.0,22658.0,6085.0,15485.0,1088.0,136.5,2.7,22.4,16.8,94.5,4134.7,1110.4,2825.7,198.5
Vermont,1988,556000.0,791.0,11.0,128.0,89.0,563.0,22786.0,6098.0,15591.0,1097.0,142.3,2.0,23.0,16.0,101.3,4098.2,1096.8,2804.1,197.3
Vermont,1989,567000.0,753.0,11.0,131.0,102.0,509.0,22429.0,5835.0,15466.0,1128.0,132.8,1.9,23.1,18.0,89.8,3955.7,1029.1,2727.7,198.9
Vermont,1990,562758.0,716.0,13.0,146.0,66.0,491.0,23713.0,6119.0,16424.0,1170.0,127.2,2.3,25.9,11.7,87.2,4213.7,1087.3,2918.5,207.9
Vermont,1991,567000.0,662.0,12.0,173.0,67.0,410.0,21764.0,5784.0,15161.0,819.0,116.8,2.1,30.5,11.8,72.3,3838.4,1020.1,2673.9,144.4
Vermont,1992,570000.0,624.0,12.0,142.0,51.0,419.0,18813.0,4706.0,13507.0,600.0,109.5,2.1,24.9,8.9,73.5,3300.5,825.6,2369.6,105.3
Vermont,1993,576000.0,658.0,21.0,229.0,52.0,356.0,22223.0,5036.0,16423.0,764.0,114.2,3.6,39.8,9.0,61.8,3858.2,874.3,2851.2,132.6
Vermont,1994,580000.0,562.0,6.0,160.0,71.0,325.0,18290.0,4274.0,13154.0,862.0,96.9,1.0,27.6,12.2,56.0,3153.4,736.9,2267.9,148.6
Vermont,1995,585000.0,692.0,13.0,165.0,64.0,450.0,19395.0,4451.0,14150.0,794.0,118.3,2.2,28.2,10.9,76.9,3315.4,760.9,2418.8,135.7
Vermont,1996,589000.0,714.0,11.0,159.0,91.0,453.0,16973.0,3964.0,12124.0,885.0,121.2,1.9,27.0,15.4,76.9,2881.7,673.0,2058.4,150.3
Vermont,1997,589000.0,705.0,9.0,156.0,79.0,461.0,15953.0,3611.0,11542.0,800.0,119.7,1.5,26.5,13.4,78.3,2708.5,613.1,1959.6,135.8
Vermont,1998,591000.0,628.0,13.0,163.0,56.0,396.0,17924.0,3966.0,13084.0,874.0,106.3,2.2,27.6,9.5,67.0,3032.8,671.1,2213.9,147.9
Vermont,1999,593740.0,676.0,17.0,136.0,65.0,458.0,16059.0,3537.0,11610.0,912.0,113.9,2.9,22.9,10.9,77.1,2704.7,595.7,1955.4,153.6
Vermont,2000,608827.0,691.0,9.0,140.0,117.0,425.0,17494.0,3501.0,13184.0,809.0,113.5,1.5,23.0,19.2,69.8,2873.4,575.0,2165.5,132.9
Vermont,2001,612978.0,644.0,7.0,107.0,107.0,423.0,16334.0,3150.0,12426.0,758.0,105.1,1.1,17.5,17.5,69.0,2664.7,513.9,2027.2,123.7
Vermont,2002,616408.0,658.0,13.0,126.0,77.0,442.0,14942.0,3489.0,10684.0,769.0,106.7,2.1,20.4,12.5,71.7,2424.0,566.0,1733.3,124.8
Vermont,2003,619343.0,707.0,15.0,126.0,62.0,504.0,13803.0,3017.0,10132.0,654.0,114.2,2.4,20.3,10.0,81.4,2228.7,487.1,1635.9,105.6
Vermont,2004,621233.0,713.0,16.0,160.0,78.0,459.0,14559.0,3435.0,10537.0,587.0,114.8,2.6,25.8,12.6,73.9,2343.6,552.9,1696.1,94.5
Vermont,2005,622387.0,782.0,8.0,153.0,76.0,545.0,14749.0,3185.0,10894.0,670.0,126.0,1.3,24.6,12.2,87.6,2370.0,511.7,1750.0,108.0
Vermont,2006,623908.0,905.0,14.0,173.0,114.0,604.0,14920.0,3443.0,10857.0,620.0,145.1,2.2,27.7,18.3,96.8,2391.4,551.8,1740.2,99.4
Vermont,2007,621254.0,802.0,13.0,128.0,79.0,582.0,14702.0,3200.0,10853.0,649.0,129.1,2.1,20.6,12.7,93.7,2366.5,515.1,1747.0,104.5
Vermont,2008,621270.0,854.0,17.0,133.0,93.0,611.0,15903.0,3515.0,11802.0,586.0,137.5,2.7,21.4,15.0,98.3,2559.8,565.8,1899.7,94.3
Vermont,2009,621760.0,837.0,8.0,132.0,111.0,586.0,15010.0,3471.0,11090.0,449.0,134.6,1.3,21.2,17.9,94.2,2414.1,558.3,1783.6,72.2
Vermont,2010,625909.0,820.0,7.0,141.0,76.0,596.0,14160.0,3348.0,10373.0,439.0,131.0,1.1,22.5,12.1,95.2,2262.3,534.9,1657.3,70.1
Vermont,2011,626592.0,925.0,11.0,146.0,99.0,669.0,15086.0,3838.0,10720.0,528.0,147.6,1.8,23.3,15.8,106.8,2407.6,612.5,1710.8,84.3
Vermont,2012,626011.0,893.0,8.0,121.0,112.0,652.0,15016.0,3965.0,10616.0,435.0,142.6,1.3,19.3,17.9,104.2,2398.7,633.4,1695.8,69.5
Virginia,1960,3966949.0,7286.0,487.0,319.0,1042.0,5438.0,58282.0,15594.0,37660.0,5028.0,183.7,12.3,8.0,26.3,137.1,1469.2,393.1,949.3,126.7
Virginia,1961,4059000.0,7555.0,349.0,414.0,1065.0,5727.0,64296.0,17201.0,41626.0,5469.0,186.1,8.6,10.2,26.2,141.1,1584.0,423.8,1025.5,134.7
Virginia,1962,4177000.0,7720.0,362.0,342.0,1070.0,5946.0,65949.0,18034.0,42551.0,5364.0,184.8,8.7,8.2,25.6,142.4,1578.9,431.7,1018.7,128.4
Virginia,1963,4331000.0,8259.0,307.0,415.0,1267.0,6270.0,72678.0,19536.0,47339.0,5803.0,190.7,7.1,9.6,29.3,144.8,1678.1,451.1,1093.0,134.0
